EwEVersion,"6.6.15613.0 (compiled 02/10/2018)"
Date,"02/10/2018 09:42:53"
ModelName,"Tampa Bay"
EcosimScenario,"TampaBay Flabay Nut better fix seagrass"
TimeSeries,(none)
StartYear,0

Data,Biomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
344,0.0002510117,0.02238603,0.2464343,0.1115866,0.02236727,0.000321273,0.00479224,0.03187442,0.111442,0.330633,0.0001040733,0.03005877,0.2354716,2.369124E-05,0.003032599,0.1065782,0.07523078,0.6990822,2.926746,1.384903E-06,0.0196567,0.01362892,0.1232533,0.02618168,0.4280093,0.3588303,0.7405187,0.09667739,0.08824071,0.1970393,0.04298713,0.1336449,0.1520007,0.0602922,0.04060968,1.354601,0.08848599,0.08964667,0.1332583,0.9804159,0.05490083,0.1091626,0.02636003,4.876396,7.17792,1.383253,0.9228063,21.60046,32.73499,211.3878,27.74454,11.14096
345,0.0002659576,0.02262562,0.2487251,0.1114796,0.02251994,0.000347618,0.004930894,0.0326323,0.1101108,0.332935,0.0001107036,0.03070735,0.2365522,2.540385E-05,0.003054927,0.107145,0.06657849,0.6417941,3.040212,1.458424E-06,0.01970828,0.01369955,0.1248456,0.02624547,0.4317007,0.3606426,0.7451475,0.09739969,0.08889541,0.1982714,0.04334992,0.1348454,0.153599,0.0604167,0.04092272,1.369236,0.08963832,0.09025092,0.1341338,0.9800817,0.0547261,0.1096789,0.02667153,4.868097,7.34354,1.496252,1.001679,22.1006,36.0048,239.1324,30.75243,11.87049
346,0.0002881637,0.02311688,0.2515587,0.1119264,0.02270174,0.0003845367,0.005239157,0.03317543,0.1090267,0.3358634,0.0001200784,0.03136478,0.2383044,2.788038E-05,0.003100441,0.1079563,0.06467844,0.5896356,3.189952,1.566225E-06,0.01979685,0.0138581,0.1263908,0.02635039,0.4422641,0.3640019,0.7539239,0.09880226,0.09038293,0.200785,0.04416205,0.1373121,0.157529,0.06060323,0.04159208,1.400751,0.09263014,0.09162375,0.1362053,0.992466,0.05518396,0.1102064,0.02707476,4.864687,7.664977,1.655348,1.10925,22.91111,38.51015,266.9766,33.1405,12.78403
347,0.0003110569,0.02373375,0.2548307,0.1130351,0.02290754,0.000422101,0.005620855,0.0335511,0.1087228,0.3391388,0.0001296434,0.03202708,0.2408349,3.026888E-05,0.003169657,0.1091229,0.07230324,0.5770704,3.320843,1.678776E-06,0.01994009,0.01415729,0.1277664,0.02648446,0.4586479,0.3688511,0.7665833,0.1008993,0.09268814,0.2047885,0.04539189,0.1408488,0.1634774,0.06089647,0.04259384,1.443668,0.09689093,0.09371594,0.1394465,1.017648,0.0563296,0.110817,0.02762206,4.867773,8.052779,1.785351,1.202875,23.84808,39.5099,284.9095,34.15173,13.51725
348,0.0003291808,0.02431802,0.2583061,0.1147339,0.02313995,0.0004508981,0.005970573,0.03391673,0.1094379,0.3424338,0.0001373112,0.03269202,0.2439668,3.193667E-05,0.003252294,0.1106477,0.09062296,0.6047421,3.40575,1.773581E-06,0.0201402,0.01439108,0.1287384,0.02665485,0.4769724,0.3746974,0.7814121,0.1034057,0.09542934,0.2098686,0.04681529,0.1448275,0.1701859,0.06131428,0.0437588,1.488266,0.1012832,0.09618879,0.143349,1.052086,0.05801626,0.111564,0.02832373,4.877945,8.39924,1.844779,1.254544,24.7162,39.11074,289.571,33.83969,13.8717
349,0.0003395756,0.02481482,0.2618379,0.1168224,0.0233929,0.000464371,0.006246975,0.03437744,0.1112118,0.3454715,0.0001418889,0.03334427,0.247549,3.274673E-05,0.003338234,0.1124537,0.1154783,0.6534172,3.451947,1.837976E-06,0.02038768,0.01448166,0.1291567,0.02685948,0.4935403,0.3810101,0.7965694,0.105972,0.09816197,0.2153463,0.04819325,0.148664,0.1764058,0.06184382,0.0449057,1.527157,0.1048799,0.09865649,0.1472932,1.091842,0.06005225,0.1124621,0.02915045,4.894735,8.650694,1.851262,1.271786,25.44592,38.43616,288.7711,33.22248,13.95397
350,0.0003397693,0.02520562,0.2653253,0.1190444,0.02365588,0.0004592053,0.006443009,0.03486935,0.1138953,0.3481292,0.000142145,0.03391767,0.2514925,3.263731E-05,0.003416122,0.1144075,0.1373715,0.7041273,3.471477,1.856622E-06,0.02066427,0.01442982,0.1288629,0.02709099,0.5065328,0.3873723,0.8107874,0.1083658,0.100603,0.2206475,0.04938865,0.1520203,0.1814826,0.06245518,0.04592543,1.556912,0.1073452,0.1008739,0.1508554,1.131695,0.06217171,0.1134946,0.0300562,4.91711,8.794538,1.822364,1.26115,26.00488,37.49796,283.0667,32.3346,13.82548
351,0.0003327147,0.0255132,0.2687593,0.1211822,0.02392017,0.0004425327,0.006576933,0.03522622,0.1172483,0.3504742,0.0001392502,0.03433741,0.2557952,3.195724E-05,0.00348044,0.1163868,0.1467262,0.7477787,3.478161,1.837914E-06,0.02095298,0.0142925,0.127784,0.02734015,0.5153548,0.3935003,0.8233291,0.110448,0.1026002,0.2253608,0.05034006,0.1547564,0.1851636,0.06311256,0.046765,1.576813,0.1086515,0.1026942,0.1537738,1.167818,0.06416222,0.1146255,0.03099236,4.943818,8.848017,1.782512,1.238792,26.42245,36.82807,277.6255,31.67213,13.62714
352,0.0003222581,0.02577768,0.2721158,0.1230892,0.02417673,0.000421792,0.006645861,0.03535103,0.1209356,0.3526614,0.0001346101,0.03456846,0.2604344,3.096187E-05,0.003530729,0.1182828,0.1374006,0.7786903,3.481642,1.796167E-06,0.02123869,0.0141304,0.1258835,0.02759842,0.5205162,0.3992447,0.833981,0.1121845,0.104138,0.2292959,0.05105677,0.1568928,0.1875696,0.06378365,0.04742471,1.588151,0.1090513,0.1040962,0.155992,1.19665,0.06582584,0.1158149,0.03191858,4.973746,8.837097,1.741305,1.211253,26.72382,36.2478,271.8734,31.09137,13.40314
353,0.0003107231,0.02603141,0.275319,0.1247264,0.02441154,0.0004018184,0.006623451,0.03530707,0.1246818,0.3547272,0.0001294691,0.03465615,0.2651953,2.983867E-05,0.00356865,0.1200211,0.1109703,0.7882885,3.491117,1.743002E-06,0.02151094,0.01398147,0.1231993,0.02785878,0.5226757,0.4045063,0.842709,0.1135733,0.1052426,0.232384,0.05156394,0.1584851,0.1888845,0.06444253,0.04791837,1.592374,0.1087829,0.105095,0.1575274,1.215789,0.06702112,0.1170261,0.03280289,5.005949,8.782841,1.702692,1.183023,26.93139,35.77734,266.4427,30.61526,13.18366
354,0.0002999337,0.02629574,0.2782162,0.1261526,0.02460226,0.0003847744,0.006487779,0.03526339,0.1283036,0.3565279,0.0001244885,0.03469571,0.26949,2.868351E-05,0.003598719,0.1215515,0.0785947,0.767088,3.512813,1.688022E-06,0.02176268,0.01386673,0.1198615,0.02811348,0.5225348,0.4092311,0.8496034,0.1146334,0.1059634,0.234639,0.05189343,0.1596064,0.1893162,0.06506985,0.0482667,1.590991,0.1080638,0.1057323,0.1584488,1.223851,0.06766047,0.1182294,0.03362089,5.039663,8.701682,1.667619,1.15589,27.06215,35.36973,261.2636,30.20373,12.97735
355,0.0002910514,0.02657832,0.280641,0.1274801,0.02473762,0.0003720766,0.006255641,0.03536748,0.1316793,0.35787,0.0001201214,0.03477812,0.2726708,2.757447E-05,0.00362356,0.1228518,0.05316057,0.7206637,3.544338,1.637453E-06,0.02199021,0.0137607,0.1161244,0.02835591,0.5207541,0.4134116,0.8548493,0.1153962,0.1063611,0.2361293,0.052079,0.1603423,0.1890714,0.06565223,0.04849375,1.585551,0.1070769,0.1060633,0.1588514,1.220846,0.0677264,0.1194033,0.03435514,5.074296,8.608495,1.638745,1.132546,27.1391,35.10281,257.1782,29.92676,12.80505
356,0.0002848017,0.02684302,0.2825426,0.1288041,0.02483663,0.0003645193,0.005980701,0.03565941,0.1346789,0.3587524,0.0001165618,0.03494634,0.2748002,2.66094E-05,0.003642344,0.1239264,0.04258868,0.6733817,3.571286,1.598129E-06,0.02219277,0.01363056,0.1123193,0.02858113,0.5180663,0.417104,0.8587661,0.1159147,0.1065165,0.2369804,0.05216281,0.1608058,0.1883918,0.06618242,0.04863151,1.577864,0.1060116,0.1061647,0.1588658,1.208139,0.06727069,0.1205346,0.03499617,5.109445,8.518959,1.619705,1.115844,27.19173,35.0328,254.8918,29.83667,12.68995
357,0.0002804807,0.02698251,0.2839712,0.1301453,0.02492573,0.0003606148,0.005713133,0.03608625,0.1371701,0.3593451,0.0001138147,0.0351884,0.2761624,2.582051E-05,0.003645275,0.1247974,0.04976037,0.6474518,3.57637,1.567602E-06,0.02237094,0.01346648,0.1087191,0.02878587,0.5150493,0.4203542,0.8616315,0.1162425,0.1065051,0.2373346,0.05218108,0.1610797,0.1874759,0.0666587,0.04870752,1.569089,0.1049983,0.10611,0.1586189,1.187602,0.0663753,0.1216184,0.03554143,5.144845,8.437221,1.604761,1.102037,27.22028,34.89022,252.3487,29.69161,12.59315
358,0.0002766308,0.02684736,0.2850185,0.131422,0.02501907,0.0003572636,0.005475606,0.03655371,0.1391,0.3598017,0.0001118744,0.03545194,0.2768166,2.507951E-05,0.003618102,0.1254863,0.07387108,0.6461625,3.552476,1.540921E-06,0.02252492,0.01325106,0.1055006,0.02896784,0.5116457,0.4231019,0.8634108,0.1163842,0.1063369,0.2372534,0.05213293,0.1611375,0.1863143,0.06708074,0.04872067,1.558703,0.1039786,0.1059103,0.1581426,1.161208,0.06513008,0.1226519,0.03598874,5.180185,8.349387,1.581407,1.083166,27.18912,34.41034,247.0982,29.24574,12.44164
359,0.0002718408,0.02634501,0.2857697,0.1324743,0.02512554,0.0003515814,0.005270594,0.03697988,0.1406092,0.3600636,0.0001103045,0.03567607,0.2770755,2.434484E-05,0.003550949,0.1259961,0.1050967,0.6575514,3.505654,1.51298E-06,0.02265286,0.0129528,0.1027719,0.02912473,0.5072493,0.4251933,0.8637843,0.1162907,0.1059538,0.2366849,0.05198176,0.1608683,0.1847127,0.06744473,0.04864256,1.545128,0.1027568,0.1055141,0.1573665,1.130893,0.06362461,0.1236275,0.03633005,5.214975,8.236084,1.542323,1.054415,27.05953,33.60886,238.7924,28.50351,12.19737
360,0.0002658023,0.02551276,0.2862812,0.1331339,0.02523906,0.0003426911,0.005100181,0.03731258,0.1419526,0.3598882,0.0001086177,0.03581317,0.2771403,2.363503E-05,0.003444642,0.1263134,0.1299471,0.6709102,3.447369,1.482185E-06,0.02275167,0.01257817,0.1005844,0.02925401,0.5013566,0.4265054,0.8624823,0.1159112,0.1052964,0.2355425,0.05169397,0.1601945,0.1825073,0.06774259,0.04844764,1.527546,0.1011985,0.1048684,0.1562104,1.098763,0.06195901,0.1245284,0.0365523,5.248607,8.093005,1.494271,1.019739,26.83301,32.82874,229.9971,27.7696,11.90487
361,0.0002579629,0.02447018,0.2865395,0.1332617,0.02534601,0.0003298087,0.004956897,0.03751529,0.1432112,0.359155,0.0001062432,0.03582546,0.2771353,2.283775E-05,0.00330664,0.1264126,0.1373015,0.6811457,3.385879,1.44443E-06,0.02281729,0.01215219,0.09889283,0.0293538,0.4939201,0.4269719,0.8594157,0.1152314,0.1043509,0.2337874,0.05126267,0.1591017,0.1796838,0.06796558,0.04812984,1.506076,0.09931384,0.1039639,0.1546557,1.066117,0.06020152,0.1253318,0.03664288,5.28048,7.923626,1.441201,0.9806744,26.51496,32.01355,220.499,27.00045,11.57782
362,0.0002489481,0.02336231,0.2865021,0.1327953,0.02543753,0.0003146194,0.004830773,0.03751473,0.1442106,0.358077,0.0001030907,0.03566513,0.2772144,2.196264E-05,0.003149619,0.1262757,0.1203568,0.684431,3.33055,1.400392E-06,0.02284729,0.01170243,0.09762793,0.02942304,0.4851107,0.4265847,0.8546388,0.1142592,0.1031312,0.2314257,0.05069635,0.1576216,0.1763043,0.06810635,0.04769521,1.481417,0.09716415,0.1028125,0.1527196,1.034372,0.0584278,0.1260121,0.03659203,5.310022,7.738049,1.39001,0.9420971,26.13018,31.36204,211.9793,26.37631,11.26187
363,0.0002390945,0.02230017,0.2860498,0.1317545,0.02550389,0.0002981687,0.004701743,0.03718508,0.1446449,0.3570551,9.922749E-05,0.03525215,0.2772639,2.099073E-05,0.002986052,0.1258874,0.08480205,0.6663062,3.290369,1.350312E-06,0.02283975,0.01125145,0.09665772,0.02946166,0.4752674,0.4253583,0.8482846,0.1130241,0.1016763,0.2285114,0.05001535,0.1558016,0.1724904,0.0681606,0.04715849,1.45435,0.0948517,0.1014506,0.1504589,1.00403,0.05667606,0.1265444,0.03639498,5.336725,7.542157,1.339251,0.9028594,25.68393,30.65134,202.9966,25.70419,10.94053
364,0.0002288341,0.02133268,0.2850293,0.1302194,0.02552707,0.0002818918,0.004546836,0.03640247,0.1442883,0.3563695,9.491165E-05,0.03450147,0.276608,1.994911E-05,0.002827257,0.1252385,0.04899327,0.6085641,3.273838,1.296112E-06,0.02279357,0.0108128,0.09582004,0.02947001,0.4644723,0.4232764,0.8403846,0.1115387,0.1000026,0.2250809,0.04922646,0.153651,0.1682822,0.06812569,0.04652425,1.424974,0.09238931,0.09989084,0.1478974,0.9752574,0.05496927,0.126904,0.03604873,5.360047,7.334653,1.285791,0.86156,25.17202,29.84838,193.2566,24.95155,10.59901
365,0.0002187389,0.02046809,0.2833519,0.1282724,0.02550728,0.0002669413,0.004353483,0.03515214,0.1431752,0.3559335,9.033774E-05,0.03337514,0.2748732,1.890587E-05,0.002682869,0.1243216,0.03012621,0.5208661,3.275501,1.241389E-06,0.02270767,0.0103824,0.09497104,0.02944842,0.4527096,0.4203213,0.8309411,0.1098077,0.09811562,0.2211545,0.0483302,0.151169,0.1636881,0.06799921,0.04579285,1.393282,0.08976681,0.09813649,0.1450437,0.9478785,0.05331378,0.127065,0.03555084,5.379401,7.114514,1.229268,0.8181271,24.59437,28.99681,183.0325,24.15481,10.23746
366,0.0002092981,0.01970606,0.2810456,0.1259935,0.02546196,0.0002537891,0.004131583,0.03357425,0.1416034,0.355372,8.573344E-05,0.03193019,0.2726721,1.795872E-05,0.002560949,0.1231371,0.02796329,0.4479233,3.261217,1.190713E-06,0.02258185,0.009979239,0.0939955,0.0293972,0.4401042,0.4165269,0.8200614,0.107848,0.09603532,0.2167693,0.04733545,0.1483893,0.1587627,0.06777942,0.04497178,1.359829,0.08701942,0.0962053,0.1419263,0.9218667,0.05172076,0.127001,0.03490157,5.394197,6.888402,1.174978,0.7760768,23.97169,28.29243,173.7519,23.48792,9.891977
367,0.000201099,0.0190284,0.2781951,0.1234718,0.02538493,0.0002428006,0.00390635,0.03188603,0.1398018,0.3543845,8.164823E-05,0.03029787,0.2700234,1.717117E-05,0.00246318,0.1217021,0.03812703,0.4240834,3.201121,1.14664E-06,0.0224175,0.009610768,0.09283392,0.02931719,0.4270844,0.4119996,0.8080328,0.1057071,0.09381709,0.2120188,0.04627036,0.1453975,0.1536611,0.06746755,0.04408376,1.325896,0.08426778,0.0941504,0.1386279,0.8973039,0.0502051,0.1266888,0.03410844,5.403939,6.668922,1.128472,0.738876,23.3343,27.80243,166.0846,23.01625,9.594782
368,0.0001967917,0.01845639,0.2750219,0.1208462,0.02527068,0.0002373512,0.003726066,0.03031489,0.1378033,0.353028,7.95446E-05,0.02865842,0.2670306,1.678951E-05,0.00238927,0.1200746,0.05925087,0.4398909,3.113084,1.121209E-06,0.0222211,0.00933207,0.09156173,0.0292103,0.4146214,0.4070322,0.7955668,0.1034881,0.09158225,0.2071065,0.04519903,0.1424049,0.148721,0.06707079,0.04318174,1.294631,0.08177745,0.09208781,0.1353291,0.8761647,0.04886762,0.1261161,0.03319323,5.408388,6.490411,1.109086,0.7201772,22.77344,28.17928,164.7151,23.32665,9.482237
369,0.0002006681,0.01809381,0.2719892,0.1182918,0.02512345,0.0002445603,0.003660518,0.02905311,0.1355664,0.3516289,8.11581E-05,0.02720509,0.2640704,1.730741E-05,0.002339783,0.1183787,0.08538128,0.4737493,3.03841,1.136606E-06,0.022008,0.009258351,0.09047122,0.02908147,0.405003,0.402272,0.7842587,0.1014301,0.08961322,0.2025004,0.04427143,0.1398786,0.1447238,0.06661054,0.0423883,1.272817,0.08017429,0.09029185,0.1324551,0.8628883,0.04792923,0.1252973,0.03220726,5.408023,6.421568,1.150225,0.7430422,22.45695,30.14349,175.8713,25.10142,9.766287
370,0.0002077977,0.01788178,0.2692576,0.1159162,0.02494688,0.0002571993,0.003680546,0.0281737,0.1331002,0.3503933,8.441511E-05,0.02604497,0.2613687,1.819957E-05,0.002307176,0.1167231,0.1065832,0.5125461,2.978619,1.167103E-06,0.02179289,0.009330752,0.08959719,0.02894008,0.4000599,0.3980819,0.7751978,0.09977662,0.08818369,0.1987287,0.04362163,0.138083,0.1423206,0.0661249,0.04180638,1.262556,0.07986259,0.08901896,0.1304162,0.8565065,0.04737524,0.1242847,0.03122641,5.403889,6.448433,1.206585,0.7746297,22.29529,30.88226,182.2961,25.84496,10.06211
371,0.0002154509,0.01771014,0.2668093,0.1137346,0.02474565,0.000272227,0.003730959,0.02764829,0.1305936,0.3492898,8.823933E-05,0.02520791,0.2590407,1.91751E-05,0.002285777,0.1151907,0.1126743,0.5516489,2.92822,1.201911E-06,0.02158827,0.009421011,0.0889288,0.02879386,0.3982053,0.3942794,0.7678353,0.09847286,0.08719663,0.1958121,0.04318233,0.136767,0.1410342,0.06564423,0.0413852,1.258188,0.08019418,0.0881386,0.129047,0.8565872,0.04719688,0.1231434,0.03030806,5.396638,6.497409,1.235076,0.7935592,22.15035,30.66411,182.7634,25.71763,10.19317
372,0.0002212218,0.01751415,0.2645667,0.1116809,0.02452764,0.000284589,0.003780445,0.02736545,0.1283334,0.3480788,9.131989E-05,0.02465918,0.2570158,1.990389E-05,0.002270964,0.11379,0.0997535,0.5842428,2.885537,1.231967E-06,0.02139635,0.009438827,0.08844014,0.0286458,0.3971528,0.3905817,0.7612061,0.09735173,0.08641962,0.1934704,0.04282117,0.1355884,0.1401221,0.06517949,0.04102663,1.254378,0.08050606,0.08743712,0.1280168,0.8610773,0.04730257,0.1219283,0.02947789,5.386514,6.517512,1.228638,0.7930361,21.94308,29.92512,178.636,25.08564,10.13516
373,0.0002226758,0.0172975,0.262439,0.1096853,0.02431292,0.0002866625,0.003831388,0.0271758,0.1265555,0.3465051,9.226149E-05,0.02432861,0.2550473,2.003598E-05,0.002262151,0.1124876,0.0761447,0.5917794,2.86109,1.241617E-06,0.02121343,0.009367334,0.08810517,0.02849533,0.395352,0.3867942,0.7545777,0.09626782,0.0856577,0.1913822,0.04243775,0.1343224,0.1390578,0.06472702,0.04065569,1.248381,0.08043401,0.08674482,0.1270416,0.8678454,0.04758511,0.1206727,0.02873373,5.373451,6.495216,1.20285,0.7799405,21.66896,29.24821,173.579,24.47423,9.97969
374,0.0002190595,0.01709595,0.2602986,0.1077383,0.02413416,0.0002763585,0.003898819,0.02692634,0.1253169,0.3444296,9.067908E-05,0.02411471,0.2528433,1.953331E-05,0.002261235,0.1112369,0.05484946,0.5493299,2.87435,1.224032E-06,0.02103365,0.009233742,0.0878735,0.02834077,0.3923964,0.3828514,0.7476609,0.09515775,0.08482692,0.1893445,0.04199758,0.1329053,0.1376827,0.0642781,0.04024536,1.239922,0.07995653,0.08599326,0.1259891,0.8747388,0.04792989,0.1193909,0.02806014,5.357272,6.44024,1.172375,0.7615287,21.35073,28.74614,168.8313,24.00335,9.798565
375,0.0002129343,0.01695054,0.2580253,0.1058919,0.02402655,0.0002599757,0.00398551,0.02651351,0.1245331,0.3418151,8.754997E-05,0.02391963,0.2503027,1.875718E-05,0.002271426,0.1100035,0.04144675,0.4676514,2.920802,1.188866E-06,0.0208528,0.009081908,0.08769103,0.02818081,0.3885185,0.3787725,0.7404661,0.09401554,0.0839207,0.1872764,0.04150764,0.1313683,0.1360519,0.06382519,0.03979934,1.229882,0.07920292,0.08517841,0.1248351,0.8802642,0.04824971,0.1180866,0.02743967,5.337801,6.369584,1.146555,0.7439663,21.01909,28.48359,165.3039,23.74464,9.644581
376,0.0002062531,0.01689226,0.2555285,0.104212,0.02400451,0.0002443159,0.004054954,0.02593855,0.1240472,0.3387242,8.423641E-05,0.02368325,0.2474974,1.802438E-05,0.0022954,0.1087666,0.03705679,0.4162096,2.938347,1.15006E-06,0.02066845,0.008948382,0.08748803,0.02801511,0.3841635,0.3746013,0.7331201,0.09286343,0.0829697,0.1851793,0.04099121,0.1297688,0.1342982,0.06336445,0.03933369,1.219239,0.07833098,0.08432845,0.1236153,0.883202,0.04847118,0.1167595,0.02685871,5.314924,6.295044,1.126038,0.7282654,20.6877,28.28227,162.1983,23.54812,9.516116
377,0.0002004667,0.01692773,0.2527623,0.1027328,0.02404834,0.0002334686,0.004051118,0.02530418,0.1236955,0.3353663,8.142969E-05,0.02338981,0.2445043,1.744864E-05,0.002333832,0.1075145,0.04146476,0.4220898,2.899185,1.116989E-06,0.02047935,0.008846683,0.08718424,0.02784397,0.379543,0.3703429,0.725659,0.09171225,0.08199091,0.1830617,0.04046028,0.1281259,0.1324848,0.0628945,0.03885607,1.208194,0.07740446,0.08345574,0.1223487,0.8826221,0.04853515,0.1154092,0.02630685,5.28854,6.217538,1.106029,0.7122555,20.3502,27.98546,158.5336,23.27266,9.384658
378,0.0001995517,0.01712646,0.2499409,0.101477,0.02411615,0.0002343588,0.003980532,0.0247768,0.1233815,0.3320172,8.093495E-05,0.02309605,0.2414809,1.744433E-05,0.002391107,0.1062771,0.05409467,0.4571649,2.842149,1.111253E-06,0.02028976,0.008845707,0.08689282,0.02766814,0.3753013,0.3662044,0.7185641,0.09061375,0.081052,0.1810134,0.03995451,0.1265937,0.1308224,0.06241697,0.03840019,1.199323,0.07661378,0.08262292,0.1211329,0.8809596,0.04853843,0.1140389,0.02578153,5.258769,6.171617,1.11219,0.7147995,20.10179,28.75507,161.9966,23.95381,9.44405
379,0.000204409,0.01753979,0.247348,0.1004809,0.02416389,0.0002477292,0.003890986,0.02449521,0.1230395,0.3288899,8.320665E-05,0.02288739,0.2386531,1.808099E-05,0.002466959,0.1051123,0.07206363,0.5009122,2.795262,1.137008E-06,0.0201074,0.008990137,0.08677753,0.02749114,0.3732193,0.3625699,0.7128903,0.08973935,0.08036277,0.1793552,0.03958639,0.125487,0.1299074,0.06194526,0.03805521,1.197139,0.07646509,0.08203712,0.1202857,0.8802723,0.04857652,0.11267,0.02530037,5.226327,6.196929,1.154339,0.7407395,20.01179,30.052,170.7577,25.14945,9.711618
380,0.0002146232,0.01813236,0.2452369,0.0998142,0.02416218,0.0002709976,0.003850454,0.02452537,0.1225631,0.3262519,8.777445E-05,0.02284849,0.2362537,1.927876E-05,0.002551849,0.1041179,0.09031574,0.5472788,2.768847,1.190384E-06,0.01994491,0.009277559,0.08701046,0.02731916,0.3745777,0.3597464,0.7094968,0.08924714,0.0801096,0.1784326,0.0394502,0.125037,0.1301905,0.0615035,0.03789565,1.204,0.077229,0.08186004,0.1200728,0.8830696,0.04877087,0.1113463,0.02489444,5.192423,6.304423,1.223903,0.7865524,20.09626,31.47255,182.8234,26.49488,10.12856
381,0.0002307198,0.01883208,0.2438828,0.09956432,0.0241018,0.000302716,0.003933885,0.02486832,0.1218046,0.3244719,9.492636E-05,0.02305242,0.2344927,2.106176E-05,0.002630519,0.1034136,0.1037059,0.5968814,2.769232,1.27272E-06,0.01981752,0.009704552,0.08782046,0.02715944,0.3800641,0.3580069,0.7090614,0.08925585,0.08042339,0.1785305,0.03960795,0.1254088,0.1319362,0.06112032,0.03797356,1.221184,0.07899377,0.08219768,0.1206758,0.8925719,0.04928187,0.1101293,0.02459996,5.158716,6.498061,1.31842,0.8528556,20.37647,33.19272,199.4802,28.13354,10.69599
382,0.0002492564,0.01950853,0.2434207,0.09976664,0.02398852,0.0003346366,0.004161849,0.02548537,0.1205761,0.3239062,0.0001031084,0.02353908,0.2334726,2.305183E-05,0.002687421,0.1030853,0.1079863,0.6451766,2.794468,1.366755E-06,0.01973662,0.01020676,0.08931527,0.02701955,0.3896963,0.357462,0.7118163,0.08982769,0.08135956,0.1798225,0.04007895,0.1266228,0.1351851,0.06082476,0.03830637,1.247698,0.08167909,0.08309446,0.1221748,0.9093466,0.05015719,0.1090908,0.02445016,5.127106,6.752592,1.413186,0.9217696,20.79339,34.29996,214.0056,29.22623,11.24329
